gene_name,cell_type,region1,region2,ttest_p,wilcoxon_p,ks_p
Nudt19,Oligodendrocytes,0,2,0.8552833076235157,0.6449854744128373,0.9999821884837856
Nudt3,Astrocytes,0,1,0.581825710628273,0.5712466517797355,0.9968708133933489
Nudt3,Granule,0,1,0.2978395862006053,0.2153072214942786,0.5129323092080479
Nudt3,MLI1,1,3,0.35366022602287417,0.5293609384196956,0.9916785602659083
Nudt3,Oligodendrocytes,0,2,0.3538618417665502,0.7868579405639793,0.9845544048848631
Nudt4,Granule,0,1,0.8150775309061372,0.605813777400077,0.9983074390025474
Nudt4,Oligodendrocytes,0,2,0.4863307561038578,0.5477494691002422,0.9990211447049513
Nudt9,Astrocytes,0,1,0.4565626086313579,0.8665958416906578,0.9999980304950368
Nudt9,Granule,0,1,0.8681185142818809,0.7428715711800302,0.9999999999973203
Nudt9,Oligodendrocytes,0,2,0.6514411467207808,0.9251784948298125,0.9999999999999994
Nufip2,Astrocytes,0,1,0.5327571561348787,0.935899413410388,0.9999999999999998
Nufip2,Granule,0,1,0.10658085326659573,0.7218527314811074,0.9923473859257512
Nufip2,Oligodendrocytes,0,2,0.6464612402260621,0.5569168490645657,0.9993752832698687
Numa1,Granule,0,1,0.10586433853333461,0.7280024764146659,0.9781147629018002
Numa1,Oligodendrocytes,0,2,0.5921540551855944,0.9467326546192623,0.9999997293847134
Numb,Granule,0,1,0.7557616597461279,0.8629109354204985,0.9999999994491983
Nus1,Granule,0,1,0.9337236116015015,0.8564389019859988,1.0
Nvl,Granule,0,1,0.013313657920567108,0.5694749189125332,0.9998014541322405
Nxf1,Astrocytes,0,1,0.8678799765998758,0.9935313515058268,0.9999999998996082
Nxf1,Granule,0,1,0.8561437897518924,0.9919163373035069,1.0
Nxf1,Oligodendrocytes,0,2,0.4887521260549008,0.6366414072684999,0.9999957025579833
Nxn,Granule,0,1,0.9680242174062867,0.9416254799617051,1.0
Nxph1,MLI2,1,3,0.8787293644611638,0.908079204789717,0.999999999904518
Nyap2,Granule,0,1,0.6877948085525205,0.7373193769058732,0.9999999995373803
Oat,Astrocytes,0,1,0.10677040631846425,0.5863282869559394,0.9515827882132482
Oat,Granule,0,1,2.349881004702654e-05,0.121513873926421,0.3335137014458819
Oat,Oligodendrocytes,0,2,0.24017700257816432,0.9904452043915433,0.9999999695290864
Oaz1,Astrocytes,0,1,0.0838928244679475,0.2777399575032208,0.7184231109067996
Oaz1,Granule,0,1,0.6207219127020045,0.5241980231640236,0.9775457350384452
Oaz1,MLI1,1,3,0.024287544327446335,0.11702455360453215,0.28463706146397366
Oaz1,MLI2,1,3,0.36726287207198494,0.3740806137012086,0.8827942889262307
Oaz1,Oligodendrocytes,0,2,0.0990670631617214,0.12034157378290124,0.3249700823081179
Oaz1,Purkinje,0,1,0.21677928124565618,0.1152609453467408,0.25250894645247624
Ociad1,Astrocytes,0,1,0.004134253659769323,0.07142787096428534,0.07497471336758313
Ociad1,Bergmann,0,1,0.03368582872077337,0.1303010497980397,0.19244649430600594
Ociad1,Granule,0,1,0.06362233060322149,0.08119259147079055,0.14120898484628672
Ociad1,MLI1,1,3,0.09738983752678189,0.11437142538509476,0.29073837418243176
Ociad1,MLI2,1,3,0.7164286451172945,0.37247772289192105,0.7843408524597958
Ociad1,Oligodendrocytes,0,2,0.8213531410606354,0.5587168684476473,0.9335787348681502
Ociad1,Purkinje,0,1,0.6245526678788422,0.9011858123319789,0.9571310920476935
Odf2,Granule,0,1,0.9945250992894198,0.6161499986857291,0.9984337943715472
Odf2,Oligodendrocytes,0,2,0.4872041547149807,0.7949905289367423,0.999999999999998
Ogdh,Astrocytes,0,1,0.9831804100410386,0.9852521597236943,0.9999999999999996
Ogdh,Granule,0,1,0.11920051771950976,0.24944271568161036,0.7048254473740669
Ogdh,Oligodendrocytes,0,2,0.026293394135241645,0.3177925768444908,0.8307261414722116
Ogfrl1,Granule,0,1,0.7135899789664013,0.8661504340965883,1.0
Ogfrl1,MLI1,1,3,0.6275385037249539,0.5535842643627686,0.9979188129341227
Ogfrl1,MLI2,1,3,0.2790893049433848,0.48970426700677727,0.9531747222852388
Ogt,Astrocytes,0,1,0.3316904981091243,0.6620042840986127,0.9999987392840628
Ogt,Astrocytes,0,2,0.13702424606414093,0.7433876289069881,0.8877989201908487
Ogt,Astrocytes,1,2,0.018344378390755967,0.4688107472977644,0.7707964200984704
Ogt,Granule,0,1,0.6761860310949546,0.9617031617130402,0.9999999433480274
Ogt,MLI1,1,3,0.914838272771731,0.6193652123942168,0.9997795263856525
Ola1,Astrocytes,0,1,0.6879308204623709,0.9612029849756463,0.9999999999998406
Ola1,Granule,0,1,0.2565285437059545,0.563643094053504,0.9995767709848737
Olfm1,Astrocytes,0,1,0.3129817177498713,0.6379622177281166,0.9954501287475663
Olfm1,Granule,0,1,0.033970890399288446,0.2484151704598152,0.19332680756313306
Olfm1,Granule,0,2,0.20527528301893025,0.7350303352311869,0.6459545435914499
Olfm1,Granule,1,2,0.023258615412448322,0.4525752636087125,0.174425945344185
Olfm1,Oligodendrocytes,0,2,0.02276534892284164,0.1318875013234994,0.38801956723469627
Olfm3,Granule,0,1,0.4389483233239959,0.7825512759457406,0.6345541559205023
Olig1,Oligodendrocytes,0,1,0.1473761604219592,0.11873955441368715,0.18015651688666773
Olig1,Oligodendrocytes,0,2,0.7200488738245993,0.3271944196635417,0.6176986868352144
Olig1,Oligodendrocytes,1,2,0.1278604981450526,0.04887241887602225,0.04915417913919503
Olig2,Oligodendrocytes,0,2,0.6671631937733518,0.7444124178266475,0.9999999999958921
Omg,Granule,0,1,0.00012122114314003506,0.4183758806604557,0.9729279242783999
Omg,Oligodendrocytes,0,2,0.890264425556496,0.956144429670839,0.9999999999778221
Opa1,Granule,0,1,0.7651424121586103,0.7344667253388975,0.9999999992333166
Opa1,MLI1,1,3,0.7961824062581198,0.8517489268569919,0.9999997674109607
Opa1,Oligodendrocytes,0,2,0.9805696591962327,0.6864343624159266,0.9999573171929494
Opalin,Oligodendrocytes,0,2,0.837587519636102,0.6820360572473135,0.9999102043478344
Opcml,Granule,0,1,0.6627534772937969,0.42643532586021193,0.9439113579791143
Opcml,Oligodendrocytes,0,2,0.9672754582712723,0.8611546352550662,1.0
Orc6,Granule,0,1,0.23132487989374753,0.6328776068107596,0.9999956812144533
Ormdl3,Astrocytes,0,1,0.682657424932162,0.9966362758982624,0.9999999641422507
Os9,Granule,0,1,0.5443975290869648,0.9745262015300454,0.9999993910860732
Os9,Oligodendrocytes,0,2,0.678703730437817,0.8703261298624261,0.9999999999954542
Osbp,Granule,0,1,0.11474945025652564,0.6579163690958086,0.9998861474912366
Osbp2,Granule,0,1,0.9782720992443863,0.6834606832427594,0.9999994968943589
Osbpl1a,Astrocytes,0,1,0.76788619222424,0.824204086433032,0.9995980118944702
Osbpl1a,Granule,0,1,0.2902611765892644,0.5207370530474529,0.9980486559791828
Osbpl1a,MLI1,1,3,0.5112999844224886,0.27921004402509064,0.4761453971250088
Osbpl1a,MLI2,1,3,0.18464032414286854,0.31283355990715234,0.7612617554546325
Osbpl1a,Oligodendrocytes,0,2,0.6627171482464329,0.676265252562848,0.9952020758818122
Osbpl2,Granule,0,1,0.2900666602208013,0.7663250209940665,0.9999999928499133
Osbpl6,Granule,0,1,0.1880618184635151,0.7100476357953036,0.9319484276339033
Osbpl6,MLI1,1,3,0.9188065848317535,0.9651942025817165,1.0
Osbpl8,Granule,0,1,0.37951525459791413,0.8949485903050822,0.9999829889524294
Osbpl9,Astrocytes,0,1,0.15621308534195139,0.4545682520203591,0.9455042978886847
Osbpl9,Astrocytes,0,2,0.3055047290294975,0.841957680397361,0.9502993366141156
Osbpl9,Astrocytes,1,2,0.0296407326765558,0.6745258599418766,0.8823931008607119
Osbpl9,Granule,0,1,0.4908350375579873,0.44931700225952376,0.9787872127202797
Osbpl9,Oligodendrocytes,0,2,0.7744222975317795,0.8088789532438874,0.9999999979874019
Ostc,Granule,0,1,0.8288313499532838,0.771431270033316,0.9999999999985982
Otub1,Granule,0,1,0.6137889495823474,0.9591270705271524,0.9999999999982117
Otub1,Oligodendrocytes,0,2,0.6695742942763356,0.8251582468002175,1.0
Otud5,Granule,0,1,0.07694731190794521,0.43399374418083536,0.981382050418088
Otud7a,Granule,0,1,0.6217827330388217,0.5654016152957224,0.9095382189937093
Otud7a,Granule,0,2,0.020493287076875342,0.4487394833927315,0.4500910825519371
Otud7a,Granule,1,2,0.04228394027632618,0.3589754634885931,0.3508249660024503
Otud7a,Oligodendrocytes,0,2,0.13671659584175333,0.8710705467227207,0.9603244445778885
Otud7b,Oligodendrocytes,0,2,0.6105590964538421,0.7395296960733819,0.9975925597063872
Oxa1l,Granule,0,1,0.42273409342400925,0.7088738229121511,0.9999999990838708
Oxct1,Astrocytes,0,1,0.0033768439275744487,0.02511879437350596,0.037905255205395026
Oxct1,Astrocytes,0,2,0.7684680787923307,0.5129330863924177,0.9909328124315566
Oxct1,Astrocytes,1,2,0.006055329425198014,0.009824488857896585,0.012818534428498465
Oxct1,Granule,0,1,0.47430543607455755,0.908589719908952,0.950384226206692
Oxct1,MLI1,1,3,0.011093129651920606,0.3069182565950588,0.26295406949597544
Oxct1,MLI2,1,3,0.3396339744678195,0.7728460447897589,0.9274138105650925
Oxct1,Oligodendrocytes,0,2,0.2975649970550689,0.2394860053963993,0.5962350149330564
Oxct1,Purkinje,0,1,0.6871353628570974,0.7095276584593566,0.937829972439646
Oxr1,Astrocytes,0,1,0.1012375991661991,0.6629452305227899,0.9546393487083629
Oxr1,Granule,0,1,0.707481222809039,0.7768495851841184,0.9455226087492632
Oxr1,MLI1,1,3,0.2709686881037907,0.4378913113524442,0.9672205803454291
Oxr1,Oligodendrocytes,0,2,0.321788348203956,0.18816110156547927,0.5192357148486593
P4hb,Granule,0,1,0.29351812826240314,0.6180931555097697,0.9999867482244231
P4hb,Oligodendrocytes,0,2,0.9420630901250757,0.7770570374454264,0.9999999998676591
P4htm,Granule,0,1,0.20496616773486298,0.5564767195784275,0.9987820483214814
Pabpc1,Oligodendrocytes,0,2,0.25396825724113575,0.9592831124528617,0.9999821884837856
Pacs2,Granule,0,1,0.6684626555039588,0.8546135949716809,1.0
Pacs2,Oligodendrocytes,0,2,0.205761112376909,0.8733044801132149,0.7053104307811693
Pacsin1,Astrocytes,0,1,0.5252441277315021,0.7101606444659325,0.9999970127272629
Pacsin1,Granule,0,1,0.4839705108114629,0.9743532906756789,0.9889579983005408
Pacsin1,MLI1,1,3,0.43758968150809774,0.5956338509942962,0.9998229023343643
Pacsin3,Granule,0,1,0.7897953007157696,0.9887553961586694,1.0
Pacsin3,Oligodendrocytes,0,2,0.598918814526413,0.590829389488112,0.9998765680364554
Padi2,Oligodendrocytes,0,2,0.015812113343976773,0.640131366847192,0.7258435053813059
Paf1,Astrocytes,0,1,0.5387946811393937,0.8630254846674009,0.9999980304950368
Paf1,Granule,0,1,0.5418136370896305,0.5268593946577811,0.9929240578193312
Paf1,MLI1,1,3,0.8881474506012604,0.9669510387321509,0.9999999980818406
Paf1,Oligodendrocytes,0,2,0.8652066900166966,0.5472248839025586,0.9950507586058503
Pafah1b1,Astrocytes,0,1,0.19145529987028864,0.39425904160635317,0.7886525505731584
Pafah1b1,Astrocytes,0,2,0.43368015202448096,0.34749898235903354,0.8594960268415369
Pafah1b1,Astrocytes,1,2,0.06099145864071104,0.09182785931356956,0.23482642359932293
Pafah1b1,Bergmann,0,1,0.1533145804344059,0.28844063576870793,0.5975444558515925
Pafah1b1,Granule,0,1,0.35336796771438095,0.20884603760481302,0.4184386364362024
Pafah1b1,MLI1,1,3,0.07390667622487558,0.12014564041953556,0.25117974701350715
Pafah1b1,Oligodendrocytes,0,2,0.6892794268254685,0.3197812540864562,0.738245531304879
Pafah1b2,Granule,0,1,0.4994889390657279,0.37060507765009243,0.8565853323666917
Pafah1b2,Oligodendrocytes,0,2,0.4031428135067162,0.47418247272160763,0.9810581471109157
Pagr1a,Astrocytes,0,1,0.6043126064036255,0.6381938671930083,0.9999876347860451
Pagr1a,Granule,0,1,0.042797690670096866,0.4265041080336063,0.4854732553694675
Pagr1a,Oligodendrocytes,0,2,0.2730574582895794,0.40081188506452936,0.9580001262568894
Paics,Astrocytes,0,1,0.2964712091850568,0.6011405013047838,0.9987681081459728
Paics,Granule,0,1,0.4682946357903064,0.5307803469223508,0.9973939429968134
Paics,Oligodendrocytes,0,2,0.2941532357477036,0.9673209018917993,0.9999979251360578
Paip1,Oligodendrocytes,0,2,0.863511680968798,0.7920747510732464,0.9999999999999997
Paip2,Astrocytes,0,1,0.9776998113483055,0.9093749210059757,0.9999999999999998
Paip2,Granule,0,1,0.99846271755678,0.5526333484337803,0.995286612588088
Paip2,Oligodendrocytes,0,2,0.9394860237631962,0.7035478946600064,0.9999998103995483
Pak1,Astrocytes,0,1,0.5479753594376879,0.8424255218015018,0.9999999973861468
Pak1,Granule,0,1,0.08102611554083801,0.5298632744617532,0.559472966057065
Pak1,MLI1,1,3,0.038378375763929176,0.064707141030127,0.14755924597040876
Pak1,Oligodendrocytes,0,2,0.06995971271684191,0.2527666784043048,0.6455210818595679
Pak1ip1,Granule,0,1,0.7143289620398066,0.7840959326260006,0.999999999274773
Pak2,Oligodendrocytes,0,2,0.8165076151642778,0.5391778045185784,0.9982576661335963
Pak7,Granule,0,1,0.6800801082770203,0.9141227565524932,0.9999858371827985
Pak7,Oligodendrocytes,0,2,0.9009182396125748,0.8070479829627609,0.9999983236886033
Palm,Granule,0,1,0.5643781802114827,0.5662952056038351,0.9993023399654312
Pan3,Granule,0,1,0.054721082594384685,0.48351940906027646,0.8095132259546506
Pank3,Granule,0,1,0.19656521531409843,0.4333455061537159,0.9734780985707082
Panx2,Granule,0,1,0.3857695602234189,0.6732578100388776,0.9999989278150404
Papola,Granule,0,1,0.7984186093428086,0.7730450468929593,0.9999998921219088
Papss1,Oligodendrocytes,0,2,0.2604439477854885,0.5056778552166178,0.9879852858148747
Paqr4,Granule,0,1,0.5099886997032292,0.6146805377313447,0.9999769580511426
Paqr4,Oligodendrocytes,0,2,0.5484154784323063,0.8061938911922839,0.999999999997397
Paqr8,Astrocytes,0,1,0.0019564606957848418,0.08938527467406056,0.23352029719121772
Paqr8,Astrocytes,0,2,0.29285756643442623,0.19162987777396,0.5265529922384563
Paqr8,Astrocytes,1,2,0.14674196547075424,0.9159578205669782,0.9983908785753787
Paqr8,Granule,0,1,0.1506742613113745,0.2409887376341162,0.687832872745116
Paqr8,Oligodendrocytes,0,2,0.3867035245719266,0.9471089917084236,0.9999331002917994
Paqr9,Granule,0,1,0.0491885741404875,0.5721803349030155,0.9987305478772565
Pard3,Oligodendrocytes,0,2,0.4733015690898579,0.9026807449744181,0.9996096069699024
Pard6g,Granule,0,1,0.08983021533468499,0.5945317560852392,0.9998382766908371
Park2,Astrocytes,0,2,0.06251295444624765,0.6481897101623468,0.9913700200766724
Park2,Oligodendrocytes,0,2,0.9798489954723915,0.8631361193322996,0.9999999999429731
Park7,Astrocytes,0,1,0.008750842839407667,0.06105192140495436,0.11982770762762335
Park7,Astrocytes,0,2,0.9334315512669956,0.4957627312934966,0.9496051977882912
Park7,Astrocytes,1,2,0.026128160229174455,0.023543323203816236,0.024658039797907844
Park7,Bergmann,0,1,0.23644943209969257,0.3035032123003364,0.6056287007945066
Park7,Granule,0,1,0.8877428323674501,0.46205742883560874,0.9050986381068707
Park7,MLI1,1,3,0.003983325360325937,0.04677596267671717,0.09761384866635045
Park7,MLI2,1,3,0.2892886427319451,0.5677717908528532,0.9628699960699767
Park7,Oligodendrocytes,0,2,0.49028813722554987,0.41871201274688385,0.9511862058484095
Parm1,MLI1,1,3,0.6358481243130223,0.6555528869173659,0.9999930653493895
Parva,Granule,0,1,0.4510140149428269,0.6106544073661897,0.9998250406423316
Pax3,Astrocytes,0,1,0.10029260935948896,0.6756995635246628,0.9999996871452967
Pax6,Granule,0,1,0.6960561067976396,0.9769785168657852,0.999988469498437
Paxbp1,Astrocytes,0,1,0.7020532710284431,0.9255885494442466,0.9999824071836089
Paxbp1,Granule,0,1,0.023235272244075452,0.3023316374378665,0.8149166583078906
Paxbp1,Oligodendrocytes,0,2,0.4876091296934345,0.8344950546247308,0.9999999999999347
Paxbp1,Purkinje,0,1,0.8001091794498109,0.6743403179944001,0.9997557935585972
Pbrm1,Astrocytes,0,1,0.40619020105266335,0.690936983952636,0.9999999651859234
Pbrm1,Granule,0,1,0.46185449374909493,0.9304324357496795,0.9999710577610103
Pbrm1,Oligodendrocytes,0,2,0.17791854667500676,0.3347182720537297,0.8787172899890383
Pbx1,Astrocytes,0,1,0.17237928220716425,0.3597692671080934,0.8982181492407774
Pbx1,Astrocytes,0,2,0.41395607779041843,0.40130502210318575,0.9493949192439936
Pbx1,Astrocytes,1,2,0.7747890203264411,0.9730892894939629,0.9999999999999997
Pbx1,Granule,0,1,0.8098232893311282,0.9778431682997473,1.0
Pbx1,MLI1,1,3,0.8066981903959394,0.6876956573250216,0.999998058562747
Pbxip1,Astrocytes,0,1,0.3532722832691687,0.7432621925791328,0.9999231376833652
Pbxip1,Astrocytes,0,2,0.024119334039265618,0.3366619956020931,0.8324540336960075
Pbxip1,Astrocytes,1,2,0.0019141474438001645,0.20679446342606767,0.4447305317713912
Pbxip1,Granule,0,1,0.0015158295532060647,0.3630586693543598,0.9315140133411989
Pcbp1,Astrocytes,0,1,0.5348702120333804,0.6402802998198822,0.9999955473682222
Pcbp1,Granule,0,1,0.5029787756011628,0.4798603279640826,0.9675936022583657
Pcbp1,MLI1,1,3,0.507809012909927,0.48782309998376894,0.9660826022981166
Pcbp1,Oligodendrocytes,0,2,0.4519886053449579,0.4714618789254367,0.9737187288872637
Pcbp2,Astrocytes,0,1,0.7442657125007952,0.8421718436751722,0.9999999999998302
Pcbp2,Granule,0,1,0.23368138541185496,0.11468396120872856,0.21749643554816556
Pcbp2,MLI1,1,3,0.3328867136603192,0.9493913009553469,0.9902238757022868
Pcbp2,Oligodendrocytes,0,2,0.6648501749221132,0.41554596518186504,0.8934683527973345
Pcbp3,Granule,0,1,0.24632198625501947,0.724009032397531,0.9999558233400587
Pcbp4,Astrocytes,0,1,0.4946294300545744,0.8722118788075093,0.9999999999999585
Pcbp4,Granule,0,1,0.1390148613671648,0.6418987549617412,0.9667900381461231
Pcbp4,Oligodendrocytes,0,2,0.03496807363198299,0.17623536395551953,0.5353796991778167
Pcca,Astrocytes,0,1,0.2704812558027437,0.6236697287004465,0.9999876347860451
Pcca,Granule,0,1,0.019126428508894948,0.21143505716324318,0.5558488258887897
Pccb,Granule,0,1,0.16550517284146835,0.4791988929744143,0.9917371092225987
Pccb,Oligodendrocytes,0,2,0.11294684060362888,0.7975441873427236,0.9974090482102763
Pcdh7,Astrocytes,0,2,0.25280041343666965,0.9826124471074914,0.9998961304737609
Pcdh9,Astrocytes,0,1,0.00012390294364199935,0.007832489959830108,0.006274801350837662
Pcdh9,Astrocytes,0,2,0.3928984508853489,0.13050381227420854,0.10865809136806079
Pcdh9,Astrocytes,1,2,0.02046094389753592,0.541990063037892,0.4507300189420153
Pcdh9,Bergmann,0,1,0.8163097269610268,0.862304011057212,0.9999999636560198
Pcdh9,Granule,0,1,0.6067260300721398,0.5854186496609182,0.9259311266880562
Pcdh9,Granule,0,2,0.2286059123961413,0.2564270252772757,0.722840061992042
Pcdh9,Granule,1,2,0.3770031556924739,0.42435303428123405,0.9526526174406792
Pcdh9,MLI1,1,3,0.9270860782924348,0.8420836080526374,0.9999999999675552
Pcdh9,MLI2,1,3,0.26112565560105344,0.7973311112914886,0.9621786861789319
Pcdh9,Oligodendrocytes,0,1,0.8028664488381074,0.9679937207393065,0.9920369204335296
Pcdh9,Oligodendrocytes,0,2,0.6096470868397464,0.2241724625429945,0.09344693028073998
Pcdh9,Oligodendrocytes,1,2,0.7021097091081874,0.618337913742337,0.8521605880817105
Pcdh9,Purkinje,0,1,0.27185967933115074,0.4829570843844184,0.6083776945193821
Pcf11,Astrocytes,0,1,0.7638932656752507,0.9330627799037593,0.99999999999485
Pcf11,Granule,0,1,0.7107917554777887,0.9840693651964891,1.0
Pcf11,Oligodendrocytes,0,2,0.5800906130965195,0.7411957981182358,0.9999997418032404
Pcif1,Granule,0,1,0.3421139549374299,0.7673484778133745,0.9999999329024744
Pclo,Astrocytes,0,1,0.007964654008457219,0.18226313260381088,0.5926420614402763
Pclo,Granule,0,1,0.09845989225475882,0.04374235084693056,0.052333065888969015
Pclo,Granule,0,2,0.11378980630870529,0.11184852250803756,0.21140985378104457
Pclo,Granule,1,2,0.028695903810128688,0.017763837710042283,0.02264162817870642
Pclo,MLI1,1,3,0.22471537753563767,0.7059499619508942,0.9881390821868714
Pclo,MLI2,1,3,0.3352959905531865,0.42413188974581173,0.914781414058257
Pcm1,Astrocytes,0,1,0.7561665268517799,0.7545701937317055,0.9968922326012909
Pcm1,Astrocytes,0,2,0.7408227613065246,0.8278388019830085,0.9999049914583515
Pcm1,Astrocytes,1,2,0.9411475459992285,0.9589542497688109,0.9999999999999599
Pcm1,Granule,0,1,0.2050961719440782,0.7769855611970184,0.8408951153258992
Pcm1,MLI1,1,3,0.17480684122119236,0.42294423977874396,0.9248111979131104
Pcm1,Oligodendrocytes,0,2,0.5946559393350588,0.706122329901427,0.9999994760475993
Pcmt1,Astrocytes,0,1,0.8092373186420286,0.76395155333866,0.9999999999847029
Pcmt1,Granule,0,1,0.8700473719289917,0.8131100455510653,0.9999998557458903
Pcmt1,MLI1,1,3,0.27834528803279246,0.57472736395844,0.999288773642727
Pcmt1,Oligodendrocytes,0,2,0.5417609389473153,0.6533744890338906,0.9999728288811609
Pcmtd1,Astrocytes,0,1,0.7920221736867668,0.7875542555066907,0.9999986718501603
Pcmtd1,Granule,0,1,0.9823969756309399,0.7854898825852761,1.0
Pcmtd1,MLI1,1,3,0.2063487772526327,0.7955009746307349,0.9997726114974869
Pcmtd2,Granule,0,1,0.29645137799124294,0.6025962648333891,0.999372406306186
Pcna,Granule,0,1,0.015312863802236095,0.3770545250917021,0.9396646017344511
Pcnp,Granule,0,1,0.3996967770564287,0.6404173608531787,0.9999788949169532
Pcnp,Oligodendrocytes,0,2,0.314615260846949,0.6491744194255372,0.9999989610870251
Pcnt,Granule,0,1,0.7718755442862423,0.630578220473943,0.99998902991083
Pcnxl2,Granule,0,1,0.13660836183691386,0.6615563520527185,0.9999965172020212
Pcp2,Astrocytes,0,1,3.981654643284189e-16,5.940959621089513e-11,1.7990966156278847e-12
Pcp2,Astrocytes,0,2,0.5369973857116664,0.9309008620686485,0.9854119287130669
Pcp2,Astrocytes,1,2,2.4775388748886966e-10,1.7651360003858105e-08,1.6047544460245565e-10
Pcp2,Bergmann,0,1,0.912214730896317,0.6644235318198296,0.5286916300201266
Pcp2,Bergmann,0,3,0.8040717394484465,0.6253108261101288,0.564612712458732
Pcp2,Bergmann,1,3,0.6447775874578213,0.8499548765434025,0.8689074204765644
Pcp2,Granule,0,1,1.3411273505480115e-46,5.5923757403443934e-12,3.9932291766543283e-14
Pcp2,MLI1,1,3,0.14681255203506588,0.10153261192437547,0.212975176540583
Pcp2,MLI2,1,3,0.12175999733178573,0.15205173241112305,0.3839735953491302
Pcp2,Oligodendrocytes,0,2,0.029914959750473865,0.5426192819439388,0.8180351076825988
Pcp2,Purkinje,0,1,0.049808843049769715,0.03289106801320588,0.022089626637858042
Pcp2,Purkinje,0,3,0.4125223210221557,0.40658118758840867,0.39801687558489246
Pcp2,Purkinje,1,3,0.8337158572702776,0.9621678399039751,0.5192515263844073
Pcp4,Astrocytes,0,1,8.804942773468457e-32,5.267740206904478e-24,3.2087463131823585e-27
Pcp4,Bergmann,0,1,0.10786092988977511,0.1323304850878981,0.28961607186048727
Pcp4,Bergmann,0,3,0.0011690393014852443,0.0007855845209717731,0.0003769671959308417
Pcp4,Bergmann,1,3,0.002543095698043374,0.0013492551849466666,0.0006312475881553884
Pcp4,Granule,0,1,2.6566463433780066e-76,5.378089247177764e-21,3.161371132954576e-25
Pcp4,MLI1,1,3,6.363951971859806e-08,2.4048007219366825e-07,1.8750624433205158e-07
Pcp4,MLI2,1,3,0.0306738778869066,0.0815296973712109,0.11076560317228379
Pcp4,Oligodendrocytes,0,2,0.39658209456242954,0.28042463948413654,0.6617874597074473
Pcp4,Purkinje,0,1,0.6402315379226291,0.4434451316587448,0.4336194979377731
Pcp4,Purkinje,0,3,0.16584995048107093,0.288097697496866,0.6143120366156328
Pcp4,Purkinje,1,3,0.04835670233329996,0.14011169977465035,0.49722459106405786
Pcsk1n,Astrocytes,0,1,0.9303279091478077,0.9668896655927116,0.9999999999999996
Pcsk1n,Granule,0,1,0.8443628988768447,0.7790108989959939,0.9999401770162039
Pcsk1n,MLI1,1,3,0.06196593682917848,0.32521217409477454,0.5218474743604834
Pcsk1n,MLI2,1,3,0.14692424874236326,0.4064655409935135,0.914781414058257
Pcsk1n,Oligodendrocytes,0,2,0.16995342742789793,0.3971121077556208,0.9524150437714457
Pcsk2,Granule,0,1,0.31693009053166077,0.2683369334570299,0.6893390754772775
Pcx,Oligodendrocytes,0,2,0.42196086889752826,0.9467326546192623,0.9999999998676591
Pcyt2,Granule,0,1,0.6298976073418173,0.7848988847399244,0.9999999999999128
Pcyt2,Oligodendrocytes,0,2,0.3154669545681242,0.5896330850420097,0.9999162468637264
Pdap1,Astrocytes,0,1,0.33927414185285854,0.5738946602731337,0.9996811528343731
Pdap1,Granule,0,1,0.19810874934891773,0.42855908320989966,0.9676801286373709
Pdap1,MLI1,1,3,0.444196833564903,0.6334223222874734,0.9858838172170351
Pdap1,Oligodendrocytes,0,2,0.035563291684839765,0.33915826634601975,0.8929900171328501
Pdcd4,Granule,0,1,0.46091599422434504,0.6167881687228727,0.9999500776632564
Pdcd4,MLI1,1,3,0.7219030736303774,0.9560615701023437,0.9999999999999997
Pdcd6,Astrocytes,0,1,0.3316983471721714,0.6519230601589443,0.999997990583821
Pdcd6,Granule,0,1,0.35800105238871394,0.5974697904897638,0.9994721702365211
Pdcd6,Oligodendrocytes,0,2,0.7231988736542374,0.772471177781969,0.999999999997397
Pdcd6ip,Oligodendrocytes,0,2,0.329214442127471,0.9802633452060857,0.9999996508492224
Pde10a,Granule,0,1,0.2084379413519811,0.43431807323767113,0.7538097827298605
Pde1c,Astrocytes,0,1,0.31236463223484,0.714270044045574,0.9999957896526053
Pde1c,Granule,0,1,0.8499439387435453,0.820459179644859,0.9999007393925738
Pde1c,MLI1,1,3,0.9038581791723559,0.8358826340551636,0.9999999999995856
Pde1c,Oligodendrocytes,0,2,0.14148374524838736,0.28225428806938613,0.7808611013574162
Pde3b,Granule,0,1,0.6284279733261815,0.7433336207471855,0.9999999985347536
Pde4b,Astrocytes,0,1,0.06919763339894039,0.4062473058471221,0.9629668463337292
Pde4b,Granule,0,1,0.26304699088737343,0.8645226501523686,0.7682311772336915
Pde4b,Oligodendrocytes,0,2,0.1974234135147967,0.12231052678580555,0.27220841986325556
Pde4d,Astrocytes,0,1,0.010509906375282704,0.23873351379254037,0.7252408983517691
Pde4d,Astrocytes,0,2,0.2279806844603327,0.9955602962733187,0.9913096695839253
Pde4d,Astrocytes,1,2,0.00110840948411964,0.3234625697068585,0.6317381902269295
Pde4d,Granule,0,1,0.9786860488068261,0.7628964145402609,0.9999877800277989
Pde4dip,Astrocytes,0,1,0.9404494836616188,0.8158835303834665,0.9996772082643414
Pde4dip,Granule,0,1,0.29743655376344236,0.6418564095955526,0.9941741071420458
Pde4dip,MLI1,1,3,0.41461503367267294,0.6466629148939975,0.9981984952402356
Pde4dip,Oligodendrocytes,0,2,0.7961736285509691,0.6570158654009794,0.9998033912240188
