,xcoord,ycoord,concordex_pred
4982,3094.60204081633,1713.08163265306,0
4983,4439.90217391304,2030.91304347826,0
4984,3310.04838709677,1571.96774193548,1
4985,1256.47058823529,3929.83823529412,0
4986,4471.12903225806,3288.22580645161,1
4987,1969.45454545455,3868.38181818182,0
4988,2906.0,2601.80392156863,0
4989,1238.33644859813,3786.63551401869,0
4990,2475.38709677419,4246.96774193548,2
4991,2133.12328767123,3133.24657534247,1
4992,3187.93827160494,1868.85185185185,1
4993,4457.95412844037,1701.35779816514,0
4994,5215.23529411765,2502.95098039216,0
4995,1403.91208791209,3809.28571428571,0
4996,3854.77519379845,3138.55813953488,2
4997,4309.00862068965,3004.18103448276,1
4998,4353.89189189189,2072.69369369369,0
4999,2922.02631578947,2047.97368421053,0
5000,2338.06024096386,3125.61445783133,0
5001,1870.49206349206,2809.8253968254,0
5002,4628.5859375,1538.5859375,0
5003,2933.21621621622,2776.07207207207,2
5004,1746.39285714286,4567.67857142857,0
5005,1813.4,3874.41904761905,0
5006,4350.08333333333,1667.01666666667,0
5007,3247.09433962264,2702.22641509434,2
5008,2993.57575757576,1424.42424242424,0
5009,2455.2,1396.97777777778,0
5010,2864.40425531915,2615.04255319149,0
5011,3393.4380952381,2583.17142857143,2
5012,2916.89393939394,1140.27272727273,1
5013,4182.11111111111,3243.41666666667,0
5014,2081.17391304348,4376.01086956522,0
5015,2455.68571428571,3333.18095238095,0
5016,2372.24761904762,3404.27619047619,1
5017,2865.1170212766,1986.75531914894,0
5018,4222.06,2311.42,0
5019,3066.81428571429,1530.41428571429,0
5020,1859.90322580645,4803.12903225806,1
5021,2043.03603603604,3918.08108108108,0
5022,5075.27586206897,2210.11494252874,0
5023,4744.58823529412,2908.36274509804,3
5024,1911.23863636364,2298.09090909091,1
5025,1805.06593406593,2852.02197802198,1
5026,3968.48611111111,2939.81944444444,0
5027,2297.17647058824,4382.04705882353,0
5028,3296.70895522388,1430.20895522388,0
5029,4132.45238095238,2694.38095238095,0
5030,3228.38461538462,2207.04807692308,0
5031,3165.60759493671,2701.87341772152,2
5032,3110.0,1160.2625,0
5033,4871.94949494949,1368.06060606061,3
5034,2320.87142857143,4319.4,0
5035,1927.88,2410.02,0
5036,1586.58333333333,3920.58333333333,0
5037,4601.08695652174,2066.28260869565,0
5038,2001.24242424242,4303.69696969697,0
5039,1840.46551724138,3926.39655172414,0
5040,3502.10344827586,2879.27586206897,2
5041,5145.58974358974,1709.5641025641,0
5042,4137.85576923077,1807.33653846154,0
5043,4178.06451612903,2572.51612903226,2
5044,3234.97297297297,2447.81081081081,2
5045,3056.79439252336,1836.28037383178,0
5046,5504.1935483871,2278.41935483871,0
5047,3285.11904761905,1582.13095238095,0
5048,2881.29032258065,1284.51612903226,0
5049,3989.77586206897,3326.81034482759,0
5050,4873.47169811321,2548.7358490566,0
5051,3098.0,1597.45217391304,0
5052,2389.2,4459.94,1
5053,2555.61797752809,1879.0,1
5054,2322.81395348837,3555.72093023256,1
5055,1562.0,2644.25641025641,0
5056,2236.59090909091,4223.61363636364,2
5057,2037.91666666667,2553.36111111111,0
5058,4324.8,1798.6,0
5059,4960.51612903226,1913.48387096774,0
5060,4621.89583333333,1708.51041666667,0
5061,4119.51282051282,3139.22222222222,0
5062,2249.66935483871,2381.62096774194,1
5063,4593.81168831169,2260.03896103896,1
5064,1891.56626506024,4339.15662650602,0
5065,1925.33009708738,2306.57281553398,1
5066,2397.67289719626,2808.05607476636,0
5067,1689.67567567568,4566.83783783784,0
5068,1939.91034482759,2993.17931034483,1
5069,4645.0,1541.91836734694,0
5070,1425.575,4438.75,3
5071,4100.11666666667,3026.7,1
5072,3851.39325842697,1516.66292134831,3
5073,4710.62162162162,2695.55405405405,1
5074,1876.49367088608,4450.86075949367,0
5075,2678.9921875,1874.453125,0
5076,4315.91472868217,2989.3488372093,1
5077,4219.59595959596,1825.53535353535,0
5078,3884.65979381443,2322.49484536082,0
5079,2193.88617886179,4330.9674796748,0
5080,4279.02739726027,1563.8904109589,0
5081,2072.33628318584,3981.59292035398,0
5082,4587.88073394495,2417.77981651376,0
5083,4139.9649122807,2468.50877192982,0
5084,1811.63461538462,4338.62820512821,1
5085,5057.48275862069,2314.14942528736,0
5086,4069.77205882353,2889.88970588235,1
5087,4536.25925925926,2123.07407407407,1
5088,4974.13461538462,1885.15384615385,0
5089,4247.94252873563,2182.59770114943,0
5090,1524.26923076923,3667.79807692308,0
5091,1334.79220779221,2787.33766233766,1
5092,1327.85714285714,4204.03571428571,0
5093,1787.77551020408,3763.10204081633,0
5094,4012.81481481481,2184.12962962963,2
5095,4738.98319327731,2704.45378151261,1
5096,2793.203125,2288.40625,1
5097,4057.91397849462,2127.05376344086,0
5098,3345.23076923077,2226.07692307692,0
5099,4080.09708737864,1725.72815533981,1
5100,2549.25,1362.93333333333,0
5101,5016.68421052632,1566.94736842105,0
5102,1519.14049586777,3961.64462809917,0
5103,4194.56737588653,2669.97163120567,0
5104,1482.74,3483.03,0
5105,4133.29230769231,1679.58461538462,1
5106,4146.64661654135,1272.48120300752,1
5107,3043.61403508772,1547.24561403509,0
5108,2869.36585365854,2652.43902439024,0
5109,1994.28712871287,3692.41584158416,0
5110,5243.75824175824,2213.79120879121,0
5111,3333.59440559441,1479.61538461538,0
5112,3773.84615384615,3174.02884615385,2
5113,4105.82142857143,1735.10714285714,1
5114,1631.14705882353,4607.5,0
5115,2922.80701754386,1495.97368421053,0
5116,2302.3152173913,4537.0,1
5117,2153.05970149254,1791.4776119403,1
5118,5388.05263157895,2508.68421052632,1
5119,1959.35714285714,4324.02142857143,0
5120,5255.72151898734,2319.6835443038,0
5121,3574.49514563107,2331.69902912621,0
5122,3976.96261682243,3160.72897196262,0
5123,2900.075,1204.125,1
5124,1305.45744680851,3790.1170212766,0
5125,3650.66666666667,2561.88235294118,2
5126,4390.0,2327.44262295082,0
5127,4113.82417582418,2797.21978021978,1
5128,1606.37313432836,4249.70149253731,3
5129,2380.16363636364,4214.67272727273,2
5130,2125.18666666667,3743.34,0
5131,1846.0,2921.35344827586,1
5132,1900.03225806452,3340.83870967742,3
5133,3044.80952380952,1208.14285714286,0
5134,2964.59064327485,2090.95321637427,0
5135,4586.97115384615,3061.63461538462,1
5136,3463.36936936937,1274.4954954955,0
5137,3080.92125984252,1837.02362204724,0
5138,4353.13725490196,3155.24509803922,0
5139,4227.28571428571,1883.93277310924,0
5140,1921.96153846154,2342.04615384615,0
5141,1700.81651376147,4411.46788990826,1
5142,1978.65079365079,4282.1746031746,0
5143,2055.27906976744,4002.02325581395,0
5144,5258.75757575758,2307.57575757576,0
5145,2489.51111111111,3398.13333333333,1
5146,3112.57936507937,1627.03174603175,0
5147,2388.81904761905,3400.2380952381,1
5148,5467.39655172414,2300.55172413793,0
5149,2913.275,2229.53333333333,0
5150,2105.42592592593,2405.98148148148,0
5151,4115.55963302752,2252.85321100917,0
5152,4320.40476190476,3201.19047619048,0
5153,1305.23943661972,3739.69014084507,0
5154,4560.01694915254,1545.66949152542,0
5155,4690.43617021277,1914.58510638298,0
5156,4720.89655172414,3097.96551724138,1
5157,1429.37974683544,4106.92405063291,0
5158,4421.1,1615.66363636364,0
5159,1876.37121212121,2429.28787878788,0
5160,3738.68421052632,3252.29824561404,2
5161,3596.55813953488,1268.81395348837,1
5162,1693.25190839695,3020.14503816794,3
5163,5184.25274725275,2504.97802197802,0
5164,1268.5,2866.98275862069,1
5165,4933.87804878049,2798.92682926829,3
5166,3937.81944444444,2452.52777777778,2
5167,2588.96907216495,1735.59793814433,0
5168,3800.125,2148.74264705882,3
5169,4306.65486725664,3408.66371681416,1
5170,4064.52631578947,1915.98684210526,0
5171,5472.484375,2359.546875,1
5172,1775.08695652174,4445.0,0
5173,3870.22330097087,3343.41747572816,1
5174,1653.90909090909,3818.37878787879,2
5175,3057.84482758621,1513.15517241379,0
5176,4630.98529411765,1407.13235294118,0
5177,1131.75,3478.984375,0
5178,2031.01449275362,2581.75362318841,0
5179,2353.29126213592,1344.68932038835,1
5180,4257.50909090909,2489.95454545455,0
5181,3782.63,2820.97,2
5182,1428.59782608696,3637.69565217391,0
5183,1223.00806451613,3384.33064516129,1
5184,4370.49230769231,3364.5,1
5185,3290.64827586207,1658.07586206897,1
5186,1393.89285714286,3796.78571428571,0
5187,4667.2619047619,3065.7619047619,1
5188,4648.09090909091,3235.60606060606,1
5189,1651.18604651163,4563.11627906977,0
5190,3078.35526315789,1222.01315789474,0
5191,2639.73529411765,2773.98529411765,0
5192,3215.91489361702,2314.74468085106,2
5193,4283.86813186813,3138.18681318681,0
5194,2701.32467532468,1912.53246753247,0
5195,2285.9347826087,3983.5,2
5196,4904.70652173913,1624.38043478261,0
5197,1514.9756097561,3749.70731707317,0
5198,4765.85416666667,2535.41666666667,0
5199,4801.875,1911.55357142857,0
5200,2289.71844660194,2675.30097087379,0
5201,2244.12962962963,1364.37037037037,0
5202,4674.93442622951,3232.40163934426,1
5203,3493.43442622951,1529.02459016393,1
5204,1287.58928571429,3418.75,1
5205,5144.75,2333.796875,0
5206,3113.07070707071,1217.0101010101,0
5207,3672.8954248366,1362.32679738562,3
5208,4300.91818181818,3349.32727272727,1
5209,2019.81081081081,4297.27027027027,0
5210,2209.13114754098,2913.64754098361,0
5211,4664.88073394495,1499.1376146789,0
5212,4388.15517241379,2278.51724137931,1
5213,4005.76842105263,2250.73684210526,2
5214,2298.73846153846,1703.26153846154,0
5215,1991.97142857143,2719.00952380952,0
5216,1619.4537037037,3788.53703703704,2
5217,2896.63291139241,1188.93670886076,1
5218,3818.44318181818,2712.31818181818,2
5219,3292.88888888889,2558.47222222222,2
5220,2751.11881188119,1823.18811881188,0
5221,3672.4347826087,1596.30434782609,3
5222,2877.85245901639,2531.88524590164,0
5223,2240.20454545455,1393.40151515152,0
5224,2728.61904761905,2606.11904761905,1
5225,4695.87272727273,3108.2,1
5226,1654.1724137931,3972.54310344828,0
5227,2640.47222222222,1861.71296296296,0
5228,5139.51648351648,1571.95604395604,1
5229,4667.28099173554,3050.19834710744,1
5230,2682.47058823529,2056.20588235294,1
5231,3591.53535353535,2912.44444444444,2
5232,3519.22047244094,2583.1968503937,2
5233,1803.79411764706,4162.62745098039,3
5234,4827.87179487179,2043.64102564103,1
5235,2046.2380952381,4452.14285714286,0
5236,2193.26506024096,3776.21686746988,2
5237,4612.33,1722.04,0
5238,5307.93548387097,2251.06451612903,0
5239,4267.03149606299,3117.66929133858,0
5240,2229.22580645161,4085.37634408602,2
5241,4349.70434782609,3446.95652173913,3
5242,3959.24,2681.36,2
5243,3148.87878787879,1485.37878787879,0
5244,3225.088,1798.208,1
5245,2094.90217391304,4489.98913043478,0
5246,1639.09090909091,3642.46363636364,0
5247,3883.53636363636,2288.09090909091,0
5248,4092.74698795181,3565.48192771084,3
5249,3317.09565217391,1507.0,0
5250,1437.61165048544,3919.46601941748,0
5251,3868.35344827586,3270.60344827586,0
5252,3420.60526315789,1386.95614035088,0
5253,4428.69306930693,2194.42574257426,1
5254,2009.52777777778,2885.06944444444,0
5255,3140.45945945946,1266.65765765766,0
5256,4220.95454545455,1287.59848484848,1
5257,5289.57608695652,2343.0,0
5258,4606.86538461538,2543.67307692308,0
5259,1953.70652173913,2631.27173913044,2
5260,1572.48863636364,3920.28409090909,0
5261,2954.56153846154,2058.24615384615,0
5262,1937.4,2768.26,0
5263,2239.7908496732,3207.62745098039,1
5264,4583.09574468085,2865.44680851064,3
5265,1816.69158878505,2840.60747663551,0
5266,2825.47619047619,2652.05952380952,0
5267,4515.70229007634,3451.65648854962,3
5268,4912.64655172414,1731.21551724138,0
5269,4294.10084033613,3246.9243697479,0
5270,3030.88990825688,1506.18348623853,2
5271,2318.50574712644,1682.94252873563,0
5272,2257.15,3179.6,1
5273,4705.94594594595,2037.40540540541,0
5274,5076.57692307692,1551.61538461538,1
5275,4224.78,1644.49,0
5276,2975.29310344828,1750.89655172414,2
5277,3685.43925233645,3096.8785046729,2
5278,2693.66949152542,2358.77966101695,3
5279,4103.25242718447,3249.25242718447,0
5280,4758.29365079365,2613.75396825397,0
5281,4077.73387096774,3288.33870967742,0
5282,2446.26724137931,3876.9224137931,2
5283,4746.77777777778,2062.46464646465,1
5284,2292.11504424779,2769.82300884956,0
5285,2959.75581395349,1251.70930232558,0
5286,4754.5,2074.5,1
5287,4238.03636363636,2660.18181818182,0
5288,4000.49504950495,3100.56435643564,0
5289,1621.85567010309,4275.70103092783,3
5290,2974.34285714286,1224.24761904762,0
5291,2270.14035087719,3367.19298245614,3
5292,4341.25438596491,3432.83333333333,1
5293,3819.21518987342,3548.67088607595,1
5294,2270.64935064935,2661.44155844156,0
5295,2460.73913043478,1925.97826086957,3
5296,2109.39215686275,4008.8431372549,0
5297,2748.68115942029,2081.8115942029,1
5298,2427.65,2637.36666666667,1
5299,2386.54545454545,4306.99090909091,2
5300,4731.81896551724,2592.85344827586,0
5301,2580.50485436893,1540.2427184466,0
5302,4571.98913043478,2421.53260869565,0
5303,2553.21495327103,1766.3738317757,0
5304,2464.36912751678,3184.1677852349,2
5305,3687.61157024793,1243.19008264463,3
5306,3103.97142857143,1209.48571428571,0
5307,2906.73770491803,1375.04918032787,0
5308,1966.70642201835,2512.71559633028,0
5309,1423.54867256637,3400.67256637168,1
5310,1990.83018867925,2464.3679245283,0
5311,5021.81609195402,1501.49425287356,1
5312,4736.13043478261,1720.44927536232,0
5313,3203.36585365854,1976.49593495935,1
5314,5268.96153846154,2449.40384615385,1
5315,4020.72972972973,2956.37837837838,1
5316,4505.24347826087,3042.26086956522,1
5317,5159.91228070175,1907.24561403509,1
5318,5287.34246575342,2156.09589041096,0
5319,2272.56164383562,2531.04109589041,1
5320,4680.34821428571,2387.29464285714,0
5321,2441.25,3311.90384615385,0
5322,2828.08163265306,1910.9693877551,0
5323,4122.3025210084,1810.90756302521,0
5324,3311.90322580645,2161.54838709677,1
5325,1709.2890625,3841.3828125,2
5326,4862.3220338983,1407.93220338983,3
5327,2809.23853211009,1529.81651376147,0
5328,4211.5125,2901.4625,3
5329,2104.83018867925,4250.56603773585,0
5330,2278.31304347826,4297.32173913044,0
5331,2278.31914893617,4309.63829787234,2
5332,4556.4125,3302.775,1
5333,3070.8,1936.98333333333,0
5334,3241.60952380952,2114.87619047619,1
5335,2939.34745762712,2350.39830508475,0
5336,3582.17985611511,1232.5035971223,1
5337,3780.66666666667,2723.52564102564,2
5338,3778.0487804878,2726.48780487805,2
5339,3569.8,2526.18461538462,2
5340,2865.19117647059,2409.19117647059,1
5341,4363.48623853211,3115.2752293578,0
5342,2225.11382113821,4627.84552845528,1
5343,3215.23148148148,1688.22222222222,1
5344,4000.72727272727,2755.20454545455,0
5345,1461.18644067797,4231.97457627119,1
5346,3353.72185430464,1225.74834437086,0
5347,4141.05263157895,2270.61052631579,0
5348,4516.0380952381,1608.75238095238,0
5349,5302.14,2095.62,0
5350,4034.84848484849,1795.78787878788,1
5351,1064.87179487179,3294.89743589744,3
5352,2809.82954545455,1839.36363636364,0
5353,5002.96875,2443.0,0
5354,4938.71428571429,2693.02857142857,1
5355,1467.16239316239,4010.2735042735,0
5356,3594.85321100917,2349.88073394495,0
5357,5275.65671641791,2485.71641791045,1
5358,2887.37209302326,2137.96899224806,0
5359,5178.85,2546.05,1
5360,2879.06622516556,2560.90728476821,0
5361,3990.08474576271,3088.4406779661,0
5362,2315.43617021277,2554.46808510638,1
5363,2873.20454545455,2471.04545454545,1
5364,2446.85950413223,3359.98347107438,0
5365,3892.70408163265,3181.23469387755,0
5366,4659.09090909091,1545.4696969697,0
5367,3937.03529411765,2903.71764705882,0
5368,4840.23255813954,1453.89534883721,0
5369,3381.90476190476,2369.62698412698,0
5370,1857.24475524476,4489.6013986014,0
5371,3873.0,3330.69230769231,1
5372,3313.27083333333,2117.91666666667,1
5373,4231.6186440678,1687.81355932203,0
5374,4731.22142857143,1856.89285714286,0
5375,2278.61467889908,2409.88073394495,1
5376,4502.953125,2111.1875,0
5377,4315.43846153846,2086.04615384615,0
5378,5207.13888888889,1797.80555555556,1
5379,3913.18604651163,3145.29457364341,0
5380,4291.45911949686,2629.36477987421,0
5381,3234.80582524272,1609.58252427184,0
5382,1438.74242424242,2779.62121212121,1
5383,2334.08474576271,4296.24576271186,0
5384,1611.83969465649,2584.73282442748,0
5385,2728.34065934066,1807.10989010989,0
5386,3978.36090225564,1933.94736842105,1
5387,3204.02469135802,1232.93827160494,0
5388,3236.872,1894.648,3
5389,4259.38983050847,1359.85593220339,0
5390,3782.97222222222,3341.22222222222,0
5391,1318.88888888889,3360.94444444444,1
5392,4638.515625,1508.703125,0
5393,3212.78947368421,1757.26315789474,1
5394,2161.0652173913,4380.38043478261,0
5395,2702.24444444444,1804.06666666667,0
5396,1099.17105263158,3558.42105263158,0
5397,1963.85,4654.48333333333,0
5398,3210.1935483871,1218.91935483871,0
5399,2938.5,1490.10416666667,0
5400,1294.49206349206,3597.90476190476,0
5401,3481.91803278689,2462.29508196721,0
5402,4442.0396039604,2193.9801980198,1
5403,5077.73770491803,1735.95081967213,0
5404,4783.68181818182,2731.77272727273,1
5405,2693.36440677966,2344.48305084746,1
5406,1931.84146341463,3663.89024390244,0
5407,3216.35106382979,2622.85106382979,2
5408,2187.67105263158,1542.17105263158,0
5409,2171.2578125,2548.875,0
5410,5094.85333333333,2275.29333333333,0
5411,2416.14655172414,2928.88793103448,2
5412,4254.04587155963,2222.35779816514,0
5413,3294.68571428571,1176.70476190476,0
5414,3298.83898305085,1343.83898305085,0
5415,2824.7619047619,2526.28571428571,1
5416,1192.32307692308,3547.15384615385,0
5417,2166.75912408759,3657.25547445255,0
5418,1511.77777777778,4364.05555555556,3
5419,1844.53225806452,2953.58064516129,1
5420,4410.34146341463,1491.0487804878,0
5421,3961.55474452555,1988.89781021898,1
5422,1978.67619047619,2727.54285714286,0
5423,4455.72916666667,1598.85416666667,0
5424,1851.53043478261,4193.0,3
5425,2979.66666666667,2119.75,2
5426,3866.36363636364,1404.72727272727,3
5427,4694.45882352941,1626.41176470588,0
5428,1764.22058823529,3740.72058823529,0
5429,4491.5,3045.64705882353,1
5430,5320.58928571429,2371.71428571429,0
5431,4911.04210526316,2761.48421052632,3
5432,4100.90476190476,2445.2619047619,0
5433,1528.87288135593,3752.27966101695,0
5434,1855.55102040816,4668.65306122449,0
5435,3963.81147540984,3582.65573770492,3
5436,1671.31034482759,3706.43965517241,0
5437,4366.02247191011,2606.6404494382,0
5438,3239.78461538462,2365.12307692308,2
5439,3422.67272727273,1128.27272727273,1
5440,1731.69014084507,4021.48591549296,1
5441,4195.13846153846,3218.43076923077,0
5442,1760.59615384615,2835.76923076923,1
5443,1964.87692307692,2735.17692307692,0
5444,3203.61940298507,2137.21641791045,0
5445,5260.50617283951,2435.11111111111,1
5446,4243.21917808219,2386.65753424658,0
5447,3124.19512195122,1186.56097560976,0
5448,2015.35042735043,3986.95726495727,1
5449,4613.2,1476.2,0
5450,4254.69827586207,3296.94827586207,0
5451,3695.75409836066,3121.34426229508,2
5452,5165.50666666667,2238.46666666667,0
5453,2236.28571428571,2634.2967032967,0
5454,1835.7619047619,4314.15873015873,3
5455,3002.66129032258,1288.12903225806,0
5456,1598.77358490566,4740.40566037736,1
5457,4265.61538461538,1420.82051282051,0
5458,2051.152,4017.304,0
5459,2903.78985507246,2142.72463768116,0
5460,4943.56756756757,1421.10810810811,3
5461,4341.07627118644,1411.27966101695,0
5462,4062.71641791045,1306.66417910448,3
5463,3849.92592592593,1315.50925925926,3
5464,3876.20833333333,2274.9375,0
5465,4640.81679389313,2354.68702290076,0
5466,2189.90410958904,2637.50684931507,0
5467,4270.03846153846,3131.98076923077,0
5468,2916.15,1245.7,0
5469,3436.04411764706,2410.66176470588,0
5470,1769.68965517241,4624.03448275862,0
5471,1577.46666666667,3727.51428571429,0
5472,2648.66363636364,1903.34545454545,0
5473,5229.70967741936,2409.25806451613,0
5474,1641.66386554622,3533.66386554622,1
5475,4602.57142857143,1316.42857142857,1
5476,4213.85849056604,2338.50943396226,0
5477,4179.88596491228,1731.12280701754,0
5478,3899.66990291262,2843.38834951456,0
5479,1806.05217391304,2650.90434782609,0
5480,3441.61290322581,2735.59139784946,2
5481,4479.89583333333,3010.51041666667,3
5482,3293.07407407407,2300.86419753086,0
5483,2865.26506024096,1420.19277108434,0
5484,2555.83146067416,1501.66292134831,0
5485,3121.86538461538,2030.68269230769,0
5486,5001.06451612903,2708.90322580645,1
5487,1737.62886597938,2636.40206185567,0
5488,3831.78494623656,3488.20430107527,3
5489,5026.5487804878,1611.80487804878,0
5490,3259.76119402985,2277.4776119403,0
5491,2990.71428571429,2044.73469387755,2
5492,3137.61,1924.87,0
5493,1904.63265306122,2626.45578231293,2
5494,1781.77011494253,4430.33333333333,0
5495,4128.77099236641,3386.77099236641,1
5496,4910.44329896907,1491.65979381443,0
5497,2224.375,1786.01785714286,1
5498,5330.73134328358,2403.92537313433,1
5499,2288.552,3003.504,0
5500,1213.43859649123,3591.12280701754,0
5501,1855.68235294118,4578.82352941176,0
5502,5003.6976744186,1697.0,0
5503,5208.24468085106,2224.09574468085,0
5504,1434.54237288136,3493.50847457627,0
5505,3250.73214285714,1220.42857142857,0
5506,4556.99166666667,1795.91666666667,0
5507,4885.58585858586,1753.31313131313,0
5508,2775.88495575221,2267.82300884956,1
5509,4216.87692307692,3337.63076923077,0
5510,4450.872,1624.448,0
5511,3308.06779661017,2553.1186440678,2
5512,5205.0,2486.765625,0
5513,4941.94805194805,2609.15584415584,0
5514,2366.02739726027,2766.09589041096,0
5515,3231.25892857143,1417.24107142857,0
5516,2055.10465116279,4557.89534883721,0
5517,3399.31132075472,2623.06603773585,2
5518,1505.71084337349,3896.34939759036,0
5519,1666.29927007299,3192.81751824818,3
5520,2563.6261682243,3489.20560747664,2
5521,4531.29213483146,2404.92134831461,0
5522,3930.0756302521,3016.84033613445,0
5523,4707.77173913044,2929.98913043478,3
5524,2171.89622641509,4707.33018867925,3
5525,4762.26582278481,2880.27848101266,3
5526,4841.95,2002.35,1
5527,1757.69230769231,2819.28205128205,1
5528,4836.91,1868.07,0
5529,1570.046875,3344.59375,3
5530,4691.81481481481,2414.25925925926,0
5531,2005.55555555556,2760.44444444444,0
5532,2800.0,2140.50666666667,1
5533,4266.53703703704,2761.14814814815,1
5534,4190.46391752577,2714.8969072165,0
5535,3427.56302521008,1330.63865546218,0
5536,4237.15384615385,2685.15384615385,0
5537,1281.06060606061,3948.13636363636,0
5538,2426.67647058824,1341.05882352941,0
5539,4438.34210526316,1287.95614035088,0
5540,1487.08064516129,4485.20967741936,1
5541,2086.0979020979,3576.95804195804,1
5542,2342.47142857143,3521.28571428571,1
5543,2307.72881355932,4313.06779661017,0
5544,1564.1875,4545.3125,1
5545,4283.8152173913,2690.45652173913,0
5546,2260.98039215686,2774.05882352941,0
5547,1560.05785123967,4658.06611570248,1
5548,2688.26732673267,1467.75247524752,0
5549,2036.96581196581,2471.55555555556,0
5550,4835.19130434783,1675.26956521739,0
5551,2055.04511278195,4240.12030075188,0
5552,4710.40322580645,2353.51612903226,0
5553,4436.33035714286,1578.9375,0
5554,4603.04651162791,3008.21705426357,3
5555,2296.15267175573,3050.43511450382,0
5556,3728.23958333333,1741.9375,3
5557,4123.90384615385,1412.49038461538,1
5558,4644.39130434783,2739.23188405797,1
5559,1862.51898734177,4635.29113924051,0
5560,2057.20535714286,3927.63392857143,0
5561,2900.35897435897,1140.00854700855,1
5562,4355.27586206897,1417.22413793103,0
5563,2873.59,2274.42,1
5564,1479.7786259542,3939.60305343511,0
5565,2211.26666666667,2369.54666666667,1
5566,3564.21527777778,1765.13194444444,3
5567,1327.65476190476,3642.90476190476,0
5568,2367.49606299213,2627.12598425197,1
5569,4043.36434108527,2181.24031007752,2
5570,3193.87619047619,2097.54285714286,0
5571,3081.2125,1252.375,0
5572,4539.25,3436.77777777778,3
5573,2948.31451612903,2367.17741935484,0
5574,4314.64516129032,3180.61290322581,0
5575,4391.09615384615,1833.09615384615,0
5576,1585.11764705882,4148.0,1
5577,1721.42857142857,2775.15476190476,0
5578,1719.04761904762,2760.96031746032,0
5579,2701.11304347826,1989.13913043478,1
5580,1789.92405063291,2790.48101265823,0
5581,4800.63529411765,1726.10588235294,0
5582,4445.51851851852,1893.72222222222,0
5583,1581.36144578313,3644.89156626506,0
5584,4056.64545454545,2047.06363636364,0
5585,4603.15533980583,2749.73786407767,3
5586,1509.84482758621,3553.6724137931,0
5587,4450.144,2180.088,1
5588,3247.09016393443,1178.69672131148,0
5589,5098.0752688172,2482.50537634409,0
5590,2766.00961538462,1803.10576923077,0
5591,1710.14864864865,4425.66216216216,1
5592,4919.25555555556,1610.67777777778,0
5593,2232.77528089888,3163.91011235955,1
5594,4139.64485981308,2763.1308411215,0
5595,4412.82926829268,1357.41463414634,0
5596,4572.11594202899,2070.23913043478,0
5597,5282.6170212766,1786.08510638298,3
5598,3693.69642857143,2967.23214285714,2
5599,4242.27027027027,1542.82432432432,0
5600,2241.5,3077.25,0
5601,4436.71296296296,1780.56481481481,0
5602,2864.87179487179,2517.96153846154,1
5603,4206.5,1610.5612244898,1
5604,3093.4298245614,1972.35964912281,0
5605,2114.87671232877,2666.08219178082,0
5606,3198.9494949495,1447.22222222222,0
5607,4139.43442622951,2805.20491803279,1
5608,2254.69696969697,4344.58585858586,0
5609,5239.08695652174,2391.98550724638,0
5610,4058.16101694915,2074.12711864407,0
5611,4122.40816326531,1871.24489795918,0
5612,1511.0,3624.70652173913,0
5613,3149.79411764706,1298.11764705882,0
5614,3591.77966101695,2967.95762711864,2
5615,2091.08235294118,2487.08235294118,0
5616,5114.10843373494,2507.33734939759,0
5617,2375.79824561404,4467.09649122807,1
5618,4253.23134328358,3243.73880597015,0
5619,1769.21052631579,4697.87368421053,0
5620,4778.9014084507,2962.60563380282,3
5621,3689.66666666667,2248.90625,1
5622,4142.71153846154,2035.71153846154,0
5623,2051.17592592593,2557.89814814815,0
5624,3281.88659793814,1187.80412371134,0
5625,5092.91071428571,1758.60714285714,0
5626,2222.58163265306,3384.9693877551,3
5627,2373.43269230769,3048.92307692308,0
5628,2520.70588235294,1788.44117647059,0
5629,4996.40789473684,2004.34210526316,1
5630,1998.09243697479,2941.44537815126,0
5631,2050.3125,3132.51041666667,1
5632,5118.23287671233,2395.52054794521,0
5633,2956.07462686567,2471.19402985075,0
5634,3155.51219512195,2777.68292682927,2
5635,1593.83582089552,3594.11940298507,0
5636,3215.12195121951,1374.57317073171,0
5637,4449.42857142857,1508.07142857143,0
5638,1424.61038961039,4093.31168831169,0
5639,4151.68421052632,2394.77192982456,0
5640,1340.79245283019,3603.28301886792,0
5641,2065.14864864865,4438.40540540541,0
5642,1868.87096774194,3626.49193548387,1
5643,1436.31081081081,3433.40540540541,1
5644,1980.52941176471,2872.35294117647,0
5645,1874.912,2345.128,0
5646,3542.5,1542.60769230769,3
5647,5105.0,2645.98412698413,1
5648,2363.86486486487,1435.97297297297,0
5649,1564.6935483871,3933.58870967742,0
5650,2079.30208333333,3116.13541666667,1
5651,2564.8313253012,1403.24096385542,0
5652,2325.16666666667,1774.62878787879,0
5653,4582.80405405405,3262.15540540541,1
5654,2120.85454545455,4378.20909090909,0
5655,4416.95098039216,2452.3137254902,0
5656,4663.33333333333,1620.98550724638,0
5657,2778.94505494505,1448.38461538462,0
5658,3875.81884057971,3384.13768115942,1
5659,4082.80508474576,3356.33898305085,1
5660,3917.925,1737.85,3
5661,4523.28915662651,2689.69879518072,1
5662,3640.23529411765,1737.24264705882,3
5663,2725.76388888889,1929.72222222222,0
5664,4698.91262135922,2512.11650485437,0
5665,2146.57425742574,2442.34653465347,0
5666,2067.09278350515,4574.01030927835,0
